scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,orb,L09_0077,76,90.6,88.8,90.7,4096,1214,8,0.0066,0.958,1.0974,9,False,PLE-08,,,861.9,134.9,641.7,42.3
Scene_09,satellite,orb,L09_0078,77,90.7,88.87,90.66,4096,1248,9,0.0072,0.682,0.1734,9,False,PLE-08,,,814.5,127.0,597.2,45.7
Scene_09,satellite,orb,L09_0079,78,90.43,88.91,90.7,4096,1268,6,0.0047,0.221,0.9744,9,False,PLE-08,,,759.1,119.2,566.0,42.5
Scene_09,satellite,orb,L09_0080,79,90.25,88.91,90.73,4096,1311,8,0.0061,0.538,0.3819,9,False,PLE-08,,,839.2,125.1,608.2,46.6
Scene_09,satellite,orb,L09_0081,80,90.48,88.9,90.75,4096,1263,6,0.0048,0.796,0.8153,9,False,PLE-08,,,715.4,127.5,500.7,43.0
Scene_09,satellite,orb,L09_0082,81,90.34,88.9,90.64,4096,1322,6,0.0045,0.142,0.1859,9,False,PLE-08,,,769.5,132.9,550.8,47.4
Scene_09,satellite,orb,L09_0083,82,90.25,88.83,90.66,4096,1230,6,0.0049,0.781,0.5069,9,False,PLE-08,,,761.2,129.6,541.4,39.7
Scene_09,satellite,orb,L09_0084,83,90.3,88.78,90.73,4096,1286,8,0.0062,0.67,1.134,9,False,PLE-08,,,820.1,125.7,599.4,53.4
Scene_09,satellite,orb,L09_0085,84,90.21,88.71,92.84,4065,1306,9,0.0069,0.783,0.2457,9,False,PLE-08,,,799.0,128.1,573.3,47.5
Scene_09,satellite,orb,L09_0086,85,90.26,88.71,94.23,4096,1304,6,0.0046,0.567,0.5803,9,False,PLE-08,,,770.3,117.5,555.9,49.4
Scene_09,satellite,orb,L09_0087,86,90.17,89.0,91.81,4096,1308,6,0.0046,0.283,0.5728,9,False,PLE-08,,,780.8,124.8,578.1,44.9
Scene_09,satellite,orb,L09_0088,87,90.22,88.86,91.53,4096,1277,7,0.0055,0.939,0.9439,9,False,PLE-08,,,701.3,131.3,485.5,47.0
Scene_09,satellite,orb,L09_0089,88,90.36,88.65,91.32,4096,1259,6,0.0048,0.235,0.1805,9,False,PLE-08,,,714.2,120.8,508.3,43.6
Scene_09,satellite,orb,L09_0090,89,90.32,88.41,91.0,4096,1264,6,0.0047,0.497,0.7368,9,False,PLE-08,,,725.1,123.3,516.0,46.3
Scene_09,satellite,orb,L09_0091,90,90.38,88.2,90.75,4096,1202,10,0.0083,1.102,0.8175,9,False,PLE-08,,,786.3,115.6,585.5,46.6
Scene_09,satellite,orb,L09_0092,91,90.57,87.96,90.47,4096,1218,6,0.0049,0.306,3.3398,9,False,PLE-08,,,716.3,121.7,513.1,45.0
Scene_09,satellite,orb,L09_0093,92,90.87,87.87,90.18,4096,1276,7,0.0055,0.803,0.167,9,False,PLE-08,,,765.2,127.5,531.4,49.9
Scene_09,satellite,orb,L09_0094,93,91.04,87.77,89.88,4096,1265,7,0.0055,0.717,0.7576,9,False,PLE-08,,,720.1,116.7,512.7,46.6
Scene_09,satellite,orb,L09_0095,94,91.35,87.66,89.63,4096,1234,7,0.0057,0.535,0.3807,9,False,PLE-08,,,715.5,130.3,496.7,46.4
Scene_09,satellite,orb,L09_0096,95,91.73,87.66,89.37,4096,1227,7,0.0057,0.623,0.9687,9,False,PLE-08,,,791.7,121.0,585.3,45.9
