scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,sift,L09_0107,106,91.91,88.23,88.39,4096,1411,6,0.0043,0.0,1.5808,9,False,PLE-08,,,5523.8,783.0,4634.5,43.9
Scene_09,satellite,sift,L09_0108,107,91.77,88.31,88.57,4096,1416,7,0.0049,0.384,0.5533,9,False,PLE-08,,,5168.6,715.6,4339.4,51.4
Scene_09,satellite,sift,L09_0109,108,91.82,88.36,88.79,4096,1386,7,0.0051,0.0,1.2364,9,False,PLE-08,,,5356.2,787.6,4449.2,41.2
Scene_09,satellite,sift,L09_0110,109,91.92,88.49,88.96,4096,1384,7,0.0051,0.258,0.0824,9,False,PLE-08,,,4869.5,775.7,4013.3,44.7
Scene_09,satellite,sift,L09_0111,110,92.05,88.53,89.18,4096,1271,6,0.0047,0.0,4.1352,9,False,PLE-08,,,5343.7,722.7,4488.6,64.3
Scene_09,satellite,sift,L09_0112,111,92.0,88.56,89.28,4096,1354,6,0.0044,0.0,15.1727,9,False,PLE-08,,,5149.4,807.6,4216.2,44.2
Scene_09,satellite,sift,L09_0113,112,91.94,88.57,89.4,4096,1323,7,0.0053,0.0,26.7612,9,False,PLE-08,,,5349.1,702.5,4533.3,47.7
Scene_09,satellite,sift,L09_0114,113,91.73,88.57,89.53,4096,1339,6,0.0045,,10.934,9,False,PLE-08,,,5199.9,863.3,4213.7,53.1
Scene_09,satellite,sift,L09_0115,114,91.69,88.57,89.63,4096,1338,6,0.0045,0.0,4.9987,9,False,PLE-08,,,5289.9,782.8,4396.1,42.5
Scene_09,satellite,sift,L09_0116,115,91.74,88.57,89.86,4096,1346,6,0.0045,0.0,51.6105,9,False,PLE-08,,,5053.4,666.5,4282.7,43.9
Scene_09,satellite,sift,L09_0117,116,91.99,88.61,89.97,4096,1382,6,0.0043,,8.69,9,False,PLE-08,,,5319.9,774.7,4456.7,55.1
Scene_09,satellite,sift,L09_0118,117,91.84,88.67,90.02,4096,1362,6,0.0044,0.0,5.5082,9,False,PLE-08,,,5193.1,684.4,4421.7,48.3
Scene_09,satellite,sift,L09_0119,118,91.51,88.68,89.99,4096,1424,5,0.0035,0.0,0.5466,9,False,PLE-08,,,5396.2,664.6,4612.7,46.6
Scene_09,satellite,sift,L09_0120,119,91.17,88.69,89.94,4096,1460,7,0.0048,0.0,0.511,9,False,PLE-08,,,5233.8,760.4,4362.9,44.6
Scene_09,satellite,sift,L09_0121,120,91.09,88.54,91.94,4096,1507,6,0.004,0.0,2.4128,9,False,PLE-08,,,5094.7,673.9,4307.6,48.8
Scene_09,satellite,sift,L09_0122,121,91.2,88.55,92.34,4096,1401,6,0.0043,0.291,1.06,9,False,PLE-08,,,4908.1,720.4,4107.2,44.6
Scene_09,satellite,sift,L09_0123,122,91.15,88.63,90.98,4096,1406,7,0.005,0.324,0.3219,9,False,PLE-08,,,5171.4,736.2,4356.6,47.8
Scene_09,satellite,sift,L09_0124,123,90.88,88.47,90.7,4096,1336,6,0.0045,0.0,1.1878,9,False,PLE-08,,,5213.0,673.4,4425.6,48.6
Scene_09,satellite,sift,L09_0125,124,91.15,88.28,89.75,4096,1359,6,0.0044,0.0,15.4393,9,False,PLE-08,,,4906.7,654.0,4139.6,47.4
Scene_09,satellite,sift,L09_0479,125,98.89,89.97,99.83,4096,1504,7,0.0047,0.002,0.2432,9,False,PLE-08,,,5290.9,922.6,4241.9,50.1
Scene_09,satellite,sift,L09_0480,126,93.96,89.89,97.6,4096,1484,6,0.004,0.0,5.4135,9,False,PLE-08,,,4946.0,769.9,4064.9,42.0
Scene_09,satellite,sift,L09_0481,127,88.96,89.94,97.02,4096,1499,6,0.004,0.479,0.8138,9,False,PLE-08,,,5063.7,694.9,4236.3,58.7
Scene_09,satellite,sift,L09_0482,128,83.97,89.92,96.45,4096,1546,6,0.0039,0.0,0.8552,9,False,PLE-08,,,4984.3,747.7,4126.7,45.0
Scene_09,satellite,sift,L09_0483,129,79.04,89.87,96.35,4096,1487,6,0.004,,0.6797,9,True,,53.0828,8.0,5180.0,672.6,4438.4,32.8
Scene_09,satellite,sift,L09_0484,130,75.18,89.8,96.05,4096,1465,7,0.0048,0.001,0.1438,9,False,PLE-08,,,4879.9,606.0,4162.3,45.1
Scene_09,satellite,sift,L09_0485,131,70.97,89.78,95.96,4096,1462,6,0.0041,0.0,1.1271,9,False,PLE-08,,,5033.0,572.2,4365.1,42.5
Scene_09,satellite,sift,L09_0486,132,66.91,89.57,95.6,4096,1415,6,0.0042,0.0,1.2139,9,False,PLE-08,,,4659.6,438.6,4133.9,46.0
Scene_09,satellite,sift,L09_0487,133,62.89,89.46,95.74,3809,1360,6,0.0044,0.0,3.4239,9,False,PLE-08,,,5107.1,459.8,4541.7,58.4
